PreNro,TdesdeLiquidacion,Flag90,Plazo
4424,2,0,24
4424,3,0,24
4424,4,0,24
4424,5,0,24
4424,6,0,24
4424,7,0,24
4424,8,0,24
4424,9,0,24
4424,10,0,24
4424,11,0,24
4424,12,0,24
4424,13,0,24
4424,14,0,24
4424,15,0,24
4424,16,1,24
4424,17,1,24
4424,18,1,24
4424,19,1,24
4424,20,1,24
4424,21,1,24
4424,22,1,24
4424,23,1,24
4424,24,1,24
4425,0,0,24
4425,1,0,24
4425,2,0,24
4425,3,0,24
4425,4,0,24
4425,5,0,24
4425,6,0,24
4425,7,0,24
4425,8,0,24
4425,9,0,24
4425,10,0,24
4425,11,0,24
4425,12,0,24
4425,13,0,24
4425,14,0,24
4425,15,0,24
4425,16,0,24
4425,17,0,24
4425,18,0,24
4425,19,0,24
4425,20,0,24
4425,21,0,24
4425,22,0,24
4425,23,0,24
4425,24,0,24
4426,0,0,18
4426,1,0,18
4426,2,0,18
4426,3,0,18
4426,4,0,18
4426,5,0,18
4426,6,0,18
4426,7,0,18
4426,8,1,18
4426,9,1,18
4426,10,1,18
4426,11,1,18
4426,12,1,18
4426,13,1,18
4426,14,1,18
4426,15,1,18
4426,16,1,18
4426,17,1,18
4426,18,1,18
4426,19,1,18
4426,20,1,18
4426,21,1,18
4426,22,1,18
4426,23,1,18
4426,24,1,18
4430,0,0,12
4430,1,0,12
4430,2,0,12
4430,3,0,12
4430,4,0,12
4430,5,0,12
4430,6,0,12
4430,7,0,12
4430,8,0,12
4430,9,0,12
4430,10,0,12
4430,11,0,12
4430,12,0,12
4430,13,0,12
4430,14,0,12
4430,15,0,12
4430,16,0,12
4430,17,0,12
4430,18,0,12
4430,19,0,12
4430,20,0,12
4430,21,0,12
4430,22,0,12
4430,23,0,12
4430,24,0,12
4431,0,0,24
4431,1,0,24
4431,2,0,24
4431,3,0,24
4431,4,0,24
4431,5,0,24
4431,6,0,24
4431,7,0,24
4431,8,0,24
4431,9,0,24
4431,10,1,24
4431,11,1,24
4431,12,1,24
4431,13,1,24
4431,14,1,24
4431,15,1,24
4431,16,1,24
4431,17,1,24
4431,18,1,24
4431,19,1,24
4431,20,1,24
4431,21,1,24
4431,22,1,24
4431,23,1,24
4431,24,1,24
4435,0,0,24
4435,1,0,24
4435,2,0,24
4435,3,0,24
4435,4,0,24
4435,5,0,24
4435,6,0,24
4435,7,0,24
4435,8,0,24
4435,9,0,24
4435,10,0,24
4435,11,0,24
4435,12,0,24
4435,13,0,24
4435,14,0,24
4435,15,0,24
4435,16,0,24
4435,17,0,24
4435,18,0,24
4435,19,0,24
4435,20,0,24
4435,21,0,24
4435,22,0,24
4435,23,0,24
4435,24,0,24
4436,0,0,12
4436,1,0,12
4436,2,0,12
4436,3,0,12
4436,4,0,12
4436,5,0,12
4436,6,0,12
4436,7,0,12
4436,8,0,12
4436,9,0,12
4436,10,0,12
4436,11,0,12
4436,12,0,12
4436,13,0,12
4436,14,0,12
4436,15,0,12
4436,16,0,12
4436,17,0,12
4436,18,0,12
4436,19,0,12
4436,20,0,12
4436,21,0,12
4436,22,0,12
4436,23,0,12
4436,24,0,12
4437,0,0,12
4437,1,0,12
4437,2,0,12
4437,3,0,12
4437,4,0,12
4437,5,0,12
4437,6,0,12
4437,7,0,12
4437,8,0,12
4437,9,0,12
4437,10,0,12
4437,11,0,12
4437,12,0,12
4437,13,0,12
4437,14,0,12
4437,15,0,12
4437,16,0,12
4437,17,0,12
4437,18,0,12
4437,19,0,12
4437,20,0,12
4437,21,0,12
4437,22,0,12
4437,23,0,12
4437,24,0,12
4438,0,0,18
4438,1,0,18
4438,2,0,18
4438,3,0,18
4438,4,0,18
4438,5,0,18
4438,6,0,18
4438,7,0,18
4438,8,0,18
4438,9,0,18
4438,10,0,18
4438,11,0,18
4438,12,0,18
4438,13,0,18
4438,14,0,18
4438,15,0,18
4438,16,0,18
4438,17,0,18
4438,18,0,18
4438,19,0,18
4438,20,0,18
4438,21,0,18
4438,22,0,18
4438,23,0,18
4438,24,0,18
4439,0,0,24
4439,1,0,24
4439,2,0,24
4439,3,0,24
4439,4,0,24
4439,5,0,24
4439,6,0,24
4439,7,0,24
4439,8,0,24
4439,9,0,24
4439,10,0,24
4439,11,0,24
4439,12,0,24
4439,13,0,24
4439,14,0,24
4439,15,0,24
4439,16,1,24
4439,17,1,24
4439,18,1,24
4439,19,1,24
4439,20,1,24
4439,21,1,24
4439,22,1,24
4439,23,1,24
4439,24,1,24
4442,0,0,24
4442,1,0,24
4442,2,0,24
4442,3,0,24
4442,4,0,24
4442,5,0,24
4442,6,0,24
4442,7,0,24
4442,8,0,24
4442,9,0,24
4442,10,0,24
4442,11,0,24
4442,12,0,24
4442,13,0,24
4442,14,0,24
4442,15,0,24
4442,16,0,24
4442,17,0,24
4442,18,0,24
4442,19,0,24
4442,20,0,24
4442,21,0,24
4442,22,0,24
4442,23,0,24
4442,24,0,24
4444,0,0,12
4444,1,0,12
4444,2,0,12
4444,3,0,12
4444,4,0,12
4444,5,0,12
4444,6,0,12
4444,7,0,12
4444,8,0,12
4444,9,0,12
4444,10,0,12
4444,11,0,12
4444,12,0,12
4444,13,0,12
4444,14,0,12
4444,15,0,12
4444,16,0,12
4444,17,0,12
4444,18,0,12
4444,19,0,12
4444,20,0,12
4444,21,0,12
4444,22,0,12
4444,23,0,12
4444,24,0,12
4445,0,0,6
4445,1,0,6
4445,2,0,6
4445,3,0,6
4445,4,0,6
4445,5,0,6
4445,6,0,6
4445,7,0,6
4445,8,0,6
4445,9,0,6
4445,10,0,6
4445,11,0,6
4445,12,0,6
4445,13,0,6
4445,14,0,6
4445,15,0,6
4445,16,0,6
4445,17,0,6
4445,18,0,6
4445,19,0,6
4445,20,0,6
4445,21,0,6
4445,22,0,6
4445,23,0,6
4445,24,0,6
4446,0,0,24
4446,1,0,24
4446,2,0,24
4446,3,0,24
4446,4,0,24
4446,5,0,24
4446,6,0,24
4446,7,0,24
4446,8,0,24
4446,9,0,24
4446,10,0,24
4446,11,0,24
4446,12,0,24
4446,13,0,24
4446,14,0,24
4446,15,0,24
4446,16,0,24
4446,17,0,24
4446,18,0,24
4446,19,0,24
4446,20,0,24
4446,21,0,24
4446,22,0,24
4446,23,0,24
4446,24,0,24
4447,0,0,12
4447,1,0,12
4447,2,0,12
4447,3,0,12
4447,4,0,12
4447,5,0,12
4447,6,0,12
4447,7,0,12
4447,8,0,12
4447,9,0,12
4447,10,0,12
4447,11,0,12
4447,12,0,12
4447,13,0,12
4447,14,0,12
4447,15,0,12
4447,16,0,12
4447,17,0,12
4447,18,0,12
4447,19,0,12
4447,20,0,12
4447,21,0,12
4447,22,0,12
4447,23,0,12
4447,24,0,12
4448,0,0,24
4448,1,0,24
4448,2,0,24
4448,3,0,24
4448,4,0,24
4448,5,0,24
4448,6,0,24
4448,7,0,24
4448,8,0,24
4448,9,0,24
4448,10,0,24
4448,11,0,24
4448,12,0,24
4448,13,0,24
4448,14,0,24
4448,15,0,24
4448,16,0,24
4448,17,0,24
4448,18,0,24
4448,19,0,24
4448,20,0,24
4448,21,0,24
4448,22,0,24
4448,23,0,24
4448,24,0,24
4453,0,0,24
4453,1,0,24
4453,2,0,24
4453,3,0,24
4453,4,0,24
4453,5,0,24
4453,6,0,24
4453,7,0,24
4453,8,0,24
4453,9,0,24
4453,10,0,24
4453,11,0,24
4453,12,0,24
4453,13,0,24
4453,14,0,24
4453,15,0,24
4453,16,0,24
4453,17,0,24
4453,18,0,24
4453,19,0,24
4453,20,0,24
4453,21,0,24
4453,22,0,24
4453,23,0,24
4453,24,0,24
4454,0,0,12
4454,1,0,12
4454,2,0,12
4454,3,0,12
4454,4,0,12
4454,5,0,12
4454,6,0,12
4454,7,0,12
4454,8,0,12
4454,9,0,12
4454,10,0,12
4454,11,0,12
4454,12,0,12
4454,13,0,12
4454,14,0,12
4454,15,0,12
4454,16,0,12
4454,17,0,12
4454,18,0,12
4454,19,0,12
4454,20,0,12
4454,21,0,12
4454,22,0,12
4454,23,0,12
4454,24,0,12
4456,0,0,12
4456,1,0,12
4456,2,0,12
4456,3,0,12
4456,4,0,12
4456,5,0,12
4456,6,0,12
4456,7,0,12
4456,8,0,12
4456,9,0,12
4456,10,0,12
4456,11,0,12
4456,12,0,12
4456,13,0,12
4456,14,0,12
4456,15,0,12
4456,16,0,12
4456,17,0,12
4456,18,0,12
4456,19,0,12
4456,20,0,12
4456,21,0,12
4456,22,0,12
4456,23,0,12
4456,24,0,12
4457,0,0,12
4457,1,0,12
4457,2,0,12
4457,3,0,12
4457,4,0,12
4457,5,0,12
4457,6,0,12
4457,7,0,12
4457,8,0,12
4457,9,1,12
4457,10,0,12
4457,11,0,12
4457,12,0,12
4457,13,0,12
4457,14,0,12
4457,15,0,12
4457,16,1,12
4457,17,0,12
4457,18,0,12
4457,19,0,12
4457,20,0,12
4457,21,0,12
4457,22,0,12
4457,23,0,12
4457,24,0,12
4458,0,0,18
4458,1,0,18
4458,2,0,18
4458,3,0,18
4458,4,0,18
4458,5,0,18
4458,6,0,18
4458,7,0,18
4458,8,0,18
4458,9,0,18
4458,10,0,18
4458,11,0,18
4458,12,0,18
4458,13,0,18
4458,14,0,18
4458,15,0,18
4458,16,0,18
4458,17,0,18
4458,18,0,18
4458,19,0,18
4458,20,0,18
4458,21,0,18
4458,22,0,18
4458,23,0,18
4458,24,0,18
4459,0,0,8
4459,1,0,8
4459,2,0,8
4459,3,0,8
4459,4,0,8
4459,5,0,8
4459,6,0,8
4459,7,0,8
4459,8,0,8
4459,9,0,8
4459,10,0,8
4459,11,0,8
4459,12,0,8
4459,13,0,8
4459,14,0,8
4459,15,0,8
4459,16,0,8
4459,17,0,8
4459,18,0,8
4459,19,0,8
4459,20,0,8
4459,21,0,8
4459,22,0,8
4459,23,0,8
4459,24,0,8
4461,0,0,24
4461,1,0,24
4461,2,0,24
4461,3,0,24
4461,4,0,24
4461,5,0,24
4461,6,0,24
4461,7,0,24
4461,8,0,24
4461,9,0,24
4461,10,0,24
4461,11,0,24
4461,12,0,24
4461,13,0,24
4461,14,0,24
4461,15,0,24
4461,16,0,24
4461,17,0,24
4461,18,0,24
4461,19,0,24
4461,20,0,24
4461,21,0,24
4461,22,0,24
4461,23,0,24
4461,24,0,24
4462,0,0,24
4462,1,0,24
4462,2,0,24
4462,3,0,24
4462,4,0,24
4462,5,0,24
4462,6,0,24
4462,7,0,24
4462,8,0,24
4462,9,0,24
4462,10,0,24
4462,11,0,24
4462,12,0,24
4462,13,0,24
4462,14,0,24
4462,15,0,24
4462,16,0,24
4462,17,0,24
4462,18,0,24
4462,19,0,24
4462,20,0,24
4462,21,0,24
4462,22,0,24
4462,23,0,24
4462,24,0,24
4463,0,0,24
4463,1,0,24
4463,2,0,24
4463,3,0,24
4463,4,0,24
4463,5,0,24
4463,6,0,24
4463,7,0,24
4463,8,0,24
4463,9,0,24
4463,10,0,24
4463,11,0,24
4463,12,0,24
4463,13,0,24
4463,14,0,24
4463,15,0,24
4463,16,0,24
4463,17,0,24
4463,18,0,24
4463,19,0,24
4463,20,0,24
4463,21,0,24
4463,22,0,24
4463,23,0,24
4463,24,0,24
4464,0,0,24
4464,1,0,24
4464,2,0,24
4464,3,0,24
4464,4,0,24
4464,5,0,24
4464,6,0,24
4464,7,0,24
4464,8,0,24
4464,9,0,24
4464,10,0,24
4464,11,0,24
4464,12,0,24
4464,13,0,24
4464,14,0,24
4464,15,0,24
4464,16,0,24
4464,17,0,24
4464,18,0,24
4464,19,0,24
4464,20,1,24
4464,21,1,24
4464,22,1,24
4464,23,1,24
4464,24,1,24
4465,0,0,12
4465,1,0,12
4465,2,0,12
4465,3,0,12
4465,4,0,12
4465,5,0,12
4465,6,0,12
4465,7,0,12
4465,8,0,12
4465,9,0,12
4465,10,0,12
4465,11,0,12
4465,12,0,12
4465,13,0,12
4465,14,0,12
4465,15,0,12
4465,16,0,12
4465,17,0,12
4465,18,0,12
4465,19,0,12
4465,20,0,12
4465,21,0,12
4465,22,0,12
4465,23,0,12
4465,24,0,12
4478,0,0,24
4478,1,0,24
4478,2,0,24
4478,3,0,24
4478,4,0,24
4478,5,1,24
4478,6,0,24
4478,7,0,24
4478,8,0,24
4478,9,0,24
4478,10,1,24
4478,11,1,24
4478,12,1,24
4478,13,1,24
4478,14,1,24
4478,15,1,24
4478,16,1,24
4478,17,1,24
4478,18,1,24
4478,19,1,24
4478,20,1,24
4478,21,1,24
4478,22,1,24
4478,23,1,24
4478,24,1,24
4482,0,0,24
4482,1,0,24
4482,2,0,24
4482,3,0,24
4482,4,0,24
4482,5,0,24
4482,6,0,24
4482,7,0,24
4482,8,0,24
4482,9,0,24
4482,10,0,24
4482,11,0,24
4482,12,0,24
4482,13,0,24
4482,14,0,24
4482,15,0,24
4482,16,0,24
4482,17,0,24
4482,18,0,24
4482,19,0,24
4482,20,0,24
4482,21,0,24
4482,22,1,24
4482,23,1,24
4482,24,1,24
4484,0,0,24
4484,1,0,24
4484,2,0,24
4484,3,0,24
4484,4,1,24
4484,5,1,24
4484,6,1,24
4484,7,1,24
4484,8,1,24
4484,9,1,24
4484,10,1,24
4484,11,1,24
4484,12,1,24
4484,13,1,24
4484,14,1,24
4484,15,1,24
4484,16,1,24
4484,17,1,24
4484,18,1,24
4484,19,1,24
4484,20,1,24
4484,21,1,24
4484,22,1,24
4484,23,1,24
4484,24,1,24
4488,0,0,12
4488,1,0,12
4488,2,0,12
4488,3,0,12
4488,4,0,12
4488,5,0,12
4488,6,0,12
4488,7,0,12
4488,8,0,12
4488,9,0,12
4488,10,0,12
4488,11,0,12
4488,12,0,12
4488,13,0,12
4488,14,0,12
4488,15,0,12
4488,16,0,12
4488,17,0,12
4488,18,0,12
4488,19,0,12
4488,20,0,12
4488,21,0,12
4488,22,0,12
4488,23,0,12
4488,24,0,12
4489,0,0,24
4489,1,0,24
4489,2,0,24
4489,3,0,24
4489,4,0,24
4489,5,0,24
4489,6,0,24
4489,7,0,24
4489,8,0,24
4489,9,0,24
4489,10,0,24
4489,11,0,24
4489,12,0,24
4489,13,1,24
4489,14,1,24
4489,15,1,24
4489,16,1,24
4489,17,1,24
4489,18,1,24
4489,19,1,24
4489,20,1,24
4489,21,1,24
4489,22,1,24
4489,23,1,24
4489,24,1,24
4497,0,0,18
4497,1,0,18
4497,2,0,18
4497,3,0,18
4497,4,0,18
4497,5,0,18
4497,6,0,18
4497,7,0,18
4497,8,1,18
4497,9,1,18
4497,10,1,18
4497,11,1,18
4497,12,1,18
4497,13,1,18
4497,14,1,18
4497,15,1,18
4497,16,1,18
4497,17,1,18
4497,18,1,18
4497,19,1,18
4497,20,1,18
4497,21,1,18
4497,22,1,18
4497,23,1,18
4497,24,1,18
4500,0,0,24
4500,1,0,24
4500,2,0,24
4500,3,0,24
4500,4,0,24
4500,5,0,24
4500,6,0,24
4500,7,0,24
4500,8,0,24
4500,9,0,24
4500,10,0,24
4500,11,0,24
4500,12,0,24
4500,13,0,24
4500,14,0,24
4500,15,0,24
4500,16,0,24
4500,17,0,24
4500,18,0,24
4500,19,0,24
4500,20,0,24
4500,21,0,24
4500,22,0,24
4500,23,0,24
4500,24,0,24
4507,0,0,12
4507,1,0,12
4507,2,0,12
4507,3,0,12
4507,4,0,12
4507,5,0,12
4507,6,0,12
4507,7,0,12
4507,8,0,12
4507,9,0,12
4507,10,0,12
4507,11,0,12
4507,12,0,12
4507,13,0,12
4507,14,0,12
4507,15,0,12
4507,16,0,12
4507,17,0,12
4507,18,0,12
4507,19,0,12
4507,20,0,12
4507,21,0,12
4507,22,0,12
4507,23,0,12
4507,24,0,12
4511,0,0,24
4511,1,0,24
4511,2,0,24
4511,3,0,24
4511,4,0,24
4511,5,0,24
4511,6,0,24
4511,7,0,24
4511,8,0,24
4511,9,0,24
4511,10,0,24
4511,11,0,24
4511,12,0,24
4511,13,0,24
4511,14,0,24
4511,15,0,24
4511,16,0,24
4511,17,0,24
4511,18,0,24
4511,19,0,24
4511,20,0,24
4511,21,0,24
4511,22,0,24
4511,23,0,24
4511,24,0,24
4513,0,0,24
4513,1,0,24
4513,2,0,24
4513,3,0,24
4513,4,0,24
4513,5,0,24
4513,6,0,24
4513,7,0,24
4513,8,0,24
4513,9,0,24
4513,10,0,24
4513,11,0,24
4513,12,0,24
4513,13,0,24
4513,14,0,24
4513,15,0,24
4513,16,0,24
4513,17,0,24
4513,18,0,24
4513,19,0,24
4513,20,0,24
4513,21,0,24
4513,22,0,24
4513,23,0,24
4513,24,0,24
4514,0,0,24
4514,1,0,24
4514,2,0,24
4514,3,0,24
4514,4,0,24
4514,5,1,24
4514,6,1,24
4514,7,1,24
4514,8,1,24
4514,9,1,24
4514,10,1,24
4514,11,1,24
4514,12,1,24
4514,13,1,24
4514,14,1,24
4514,15,1,24
4514,16,1,24
4514,17,1,24
4514,18,1,24
4514,19,1,24
4514,20,1,24
4514,21,1,24
4514,22,1,24
4514,23,1,24
4514,24,1,24
4515,0,0,24
4515,1,0,24
4515,2,0,24
4515,3,0,24
4515,4,0,24
4515,5,0,24
4515,6,0,24
4515,7,0,24
4515,8,0,24
4515,9,0,24
4515,10,0,24
4515,11,0,24
4515,12,0,24
4515,13,0,24
4515,14,0,24
4515,15,0,24
4515,16,0,24
4515,17,0,24
4515,18,0,24
4515,19,0,24
4515,20,0,24
4515,21,0,24
4515,22,0,24
4515,23,0,24
4515,24,0,24
4516,0,0,24
4516,1,0,24
4516,2,0,24
4516,3,0,24
4516,4,0,24
4516,5,0,24
4516,6,0,24
4516,7,0,24
4516,8,0,24
4516,9,0,24
4516,10,0,24
4516,11,0,24
4516,12,0,24
4516,13,0,24
4516,14,0,24
4516,15,0,24
4516,16,0,24
4516,17,1,24
4516,18,1,24
4516,19,1,24
4516,20,1,24
4516,21,1,24
4516,22,1,24
4516,23,1,24
4516,24,1,24
4518,0,0,24
4518,1,0,24
4518,2,0,24
4518,3,0,24
4518,4,0,24
4518,5,0,24
4518,6,0,24
4518,7,0,24
4518,8,0,24
4518,9,0,24
4518,10,0,24
4518,11,0,24
4518,12,0,24
4518,13,0,24
4518,14,0,24
4518,15,0,24
4518,16,0,24
4518,17,0,24
4518,18,0,24
4518,19,0,24
4518,20,0,24
4518,21,0,24
4518,22,0,24
4518,23,0,24
4518,24,0,24
4521,0,0,12
4521,1,0,12
4521,2,0,12
4521,3,0,12
4521,4,0,12
4521,5,0,12
4521,6,0,12
4521,7,0,12
4521,8,0,12
4521,9,0,12
4521,10,0,12
4521,11,0,12
4521,12,0,12
4521,13,0,12
4521,14,0,12
4521,15,0,12
4521,16,0,12
4521,17,0,12
4521,18,0,12
4521,19,0,12
4521,20,0,12
4521,21,0,12
4521,22,0,12
4521,23,0,12
4521,24,0,12
4525,0,0,12
4525,1,0,12
4525,2,0,12
4525,3,0,12
4525,4,0,12
4525,5,0,12
4525,6,0,12
4525,7,0,12
4525,8,0,12
4525,9,0,12
4525,10,0,12
4525,11,0,12
4525,12,0,12
4525,13,0,12
4525,14,0,12
4525,15,0,12
4525,16,0,12
4525,17,0,12
4525,18,0,12
4525,19,0,12
4525,20,0,12
4525,21,0,12
4525,22,0,12
4525,23,0,12
4525,24,0,12
4526,0,0,12
4526,1,0,12
4526,2,0,12
4526,3,0,12
4526,4,0,12
4526,5,0,12
4526,6,0,12
4526,7,0,12
4526,8,0,12
4526,9,0,12
4526,10,0,12
4526,11,0,12
4526,12,0,12
4526,13,0,12
4526,14,0,12
4526,15,0,12
4526,16,0,12
4526,17,0,12
4526,18,0,12
4526,19,0,12
4526,20,0,12
4526,21,0,12
4526,22,0,12
4526,23,0,12
4526,24,0,12
4527,0,0,12
4527,1,0,12
4527,2,0,12
4527,3,0,12
4527,4,0,12
4527,5,0,12
4527,6,0,12
4527,7,0,12
4527,8,0,12
4527,9,0,12
4527,10,0,12
4527,11,0,12
4527,12,0,12
4527,13,0,12
4527,14,0,12
4527,15,0,12
4527,16,0,12
4527,17,0,12
4527,18,0,12
4527,19,0,12
4527,20,0,12
4527,21,0,12
4527,22,0,12
4527,23,0,12
4527,24,0,12
4528,0,0,24
4528,1,0,24
4528,2,0,24
4528,3,0,24
4528,4,0,24
4528,5,0,24
4528,6,0,24
4528,7,0,24
4528,8,0,24
4528,9,0,24
4528,10,0,24
4528,11,0,24
4528,12,0,24
4528,13,0,24
4528,14,0,24
4528,15,0,24
4528,16,0,24
4528,17,0,24
4528,18,0,24
4528,19,0,24
4528,20,0,24
4528,21,0,24
4528,22,0,24
4528,23,0,24
4528,24,0,24
4529,0,0,12
4529,1,0,12
4529,2,0,12
4529,3,0,12
4529,4,0,12
4529,5,0,12
4529,6,0,12
4529,7,0,12
4529,8,0,12
4529,9,0,12
4529,10,0,12
4529,11,0,12
4529,12,0,12
4529,13,0,12
4529,14,0,12
4529,15,0,12
4529,16,0,12
4529,17,0,12
4529,18,0,12
4529,19,0,12
4529,20,0,12
4529,21,0,12
4529,22,0,12
4529,23,0,12
4529,24,0,12
4530,0,0,24
4530,1,0,24
4530,2,0,24
4530,3,0,24
4530,4,0,24
4530,5,0,24
4530,6,0,24
4530,7,0,24
4530,8,0,24
4530,9,0,24
4530,10,0,24
4530,11,0,24
4530,12,0,24
4530,13,0,24
4530,14,0,24
4530,15,0,24
4530,16,0,24
4530,17,0,24
4530,18,0,24
4530,19,0,24
4530,20,0,24
4530,21,1,24
4530,22,1,24
4530,23,1,24
4530,24,1,24
4532,0,0,24
4532,1,0,24
4532,2,0,24
4532,3,0,24
4532,4,0,24
4532,5,0,24
4532,6,0,24
4532,7,0,24
4532,8,0,24
4532,9,0,24
4532,10,0,24
4532,11,0,24
4532,12,0,24
4532,13,0,24
4532,14,0,24
4532,15,0,24
4532,16,0,24
4532,17,0,24
4532,18,0,24
4532,19,0,24
4532,20,0,24
4532,21,0,24
4532,22,0,24
4532,23,0,24
4532,24,0,24
4534,0,0,24
4534,1,0,24
4534,2,0,24
4534,3,0,24
4534,4,0,24
4534,5,0,24
4534,6,0,24
4534,7,0,24
4534,8,0,24
4534,9,0,24
4534,10,0,24
4534,11,0,24
4534,12,0,24
4534,13,0,24
4534,14,0,24
4534,15,0,24
4534,16,0,24
4534,17,0,24
4534,18,0,24
4534,19,1,24
4534,20,1,24
4534,21,1,24
4534,22,0,24
4534,23,1,24
4534,24,0,24
4535,0,0,24
4535,1,0,24
4535,2,0,24
4535,3,0,24
4535,4,0,24
4535,5,0,24
4535,6,0,24
4535,7,0,24
4535,8,0,24
4535,9,0,24
4535,10,0,24
4535,11,0,24
4535,12,1,24
4535,13,1,24
4535,14,1,24
4535,15,1,24
4535,16,1,24
4535,17,1,24
4535,18,1,24
4535,19,1,24
4535,20,1,24
4535,21,1,24
4535,22,1,24
4535,23,1,24
4535,24,1,24
4536,0,0,24
4536,1,0,24
4536,2,0,24
4536,3,0,24
4536,4,0,24
4536,5,0,24
4536,6,0,24
4536,7,0,24
4536,8,0,24
4536,9,0,24
4536,10,0,24
4536,11,0,24
4536,12,0,24
4536,13,0,24
4536,14,0,24
4536,15,0,24
4536,16,0,24
4536,17,0,24
4536,18,0,24
4536,19,0,24
4536,20,0,24
4536,21,0,24
4536,22,0,24
4536,23,0,24
4536,24,0,24
4538,0,0,18
4538,1,0,18
4538,2,0,18
4538,3,0,18
4538,4,0,18
4538,5,0,18
4538,6,0,18
4538,7,0,18
4538,8,0,18
4538,9,0,18
4538,10,0,18
4538,11,0,18
4538,12,0,18
4538,13,0,18
4538,14,0,18
4538,15,0,18
4538,16,0,18
4538,17,0,18
4538,18,0,18
4538,19,0,18
4538,20,0,18
4538,21,0,18
4538,22,0,18
4538,23,0,18
4538,24,0,18
4541,0,0,24
4541,1,0,24
4541,2,0,24
4541,3,0,24
4541,4,0,24
4541,5,0,24
4541,6,0,24
4541,7,0,24
4541,8,0,24
4541,9,0,24
4541,10,0,24
4541,11,0,24
4541,12,0,24
4541,13,0,24
4541,14,0,24
4541,15,0,24
4541,16,0,24
4541,17,0,24
4541,18,0,24
4541,19,0,24
4541,20,0,24
4541,21,0,24
4541,22,0,24
4541,23,0,24
4541,24,0,24
4542,0,0,24
4542,1,0,24
4542,2,0,24
4542,3,0,24
4542,4,0,24
4542,5,0,24
4542,6,0,24
4542,7,0,24
4542,8,0,24
4542,9,0,24
4542,10,0,24
4542,11,0,24
4542,12,0,24
4542,13,0,24
4542,14,1,24
4542,15,1,24
4542,16,1,24
4542,17,1,24
4542,18,1,24
4542,19,1,24
4542,20,1,24
4542,21,1,24
4542,22,1,24
4542,23,1,24
4542,24,1,24
4544,0,0,12
4544,1,0,12
4544,2,0,12
4544,3,0,12
4544,4,0,12
4544,5,0,12
4544,6,0,12
4544,7,0,12
4544,8,0,12
4544,9,0,12
4544,10,0,12
4544,11,0,12
4544,12,0,12
4544,13,0,12
4544,14,0,12
4544,15,0,12
4544,16,0,12
4544,17,0,12
4544,18,0,12
4544,19,0,12
4544,20,0,12
4544,21,0,12
4544,22,0,12
4544,23,0,12
4544,24,0,12
4548,0,0,24
4548,1,0,24
4548,2,0,24
4548,3,0,24
4548,4,0,24
4548,5,0,24
4548,6,0,24
4548,7,0,24
4548,8,0,24
4548,9,0,24
4548,10,0,24
4548,11,0,24
4548,12,0,24
4548,13,0,24
4548,14,0,24
4548,15,0,24
4548,16,0,24
4548,17,0,24
4548,18,0,24
4548,19,0,24
4548,20,0,24
4548,21,0,24
4548,22,0,24
4548,23,0,24
4548,24,0,24
4549,0,0,24
4549,1,0,24
4549,2,0,24
4549,3,0,24
4549,4,0,24
4549,5,0,24
4549,6,0,24
4549,7,0,24
4549,8,0,24
4549,9,0,24
4549,10,0,24
4549,11,0,24
4549,12,0,24
4549,13,0,24
4549,14,0,24
4549,15,0,24
4549,16,0,24
4549,17,0,24
4549,18,0,24
4549,19,0,24
4549,20,0,24
4549,21,1,24
4549,22,1,24
4549,23,1,24
4549,24,0,24
4550,0,0,12
4550,1,0,12
4550,2,0,12
4550,3,0,12
4550,4,0,12
4550,5,0,12
4550,6,0,12
4550,7,0,12
4550,8,0,12
4550,9,0,12
4550,10,0,12
4550,11,0,12
4550,12,0,12
4550,13,0,12
4550,14,0,12
4550,15,0,12
4550,16,0,12
4550,17,0,12
4550,18,0,12
4550,19,0,12
4550,20,0,12
4550,21,0,12
4550,22,0,12
4550,23,0,12
4550,24,0,12
4552,0,0,12
4552,1,0,12
4552,2,0,12
4552,3,0,12
4552,4,0,12
4552,5,0,12
4552,6,0,12
4552,7,0,12
4552,8,0,12
4552,9,0,12
4552,10,0,12
4552,11,0,12
4552,12,0,12
4552,13,0,12
4552,14,0,12
4552,15,0,12
4552,16,0,12
4552,17,0,12
4552,18,0,12
4552,19,0,12
4552,20,0,12
4552,21,0,12
4552,22,0,12
4552,23,0,12
4552,24,0,12
4554,0,0,18
4554,1,0,18
4554,2,0,18
4554,3,0,18
4554,4,0,18
4554,5,0,18
4554,6,0,18
4554,7,0,18
4554,8,0,18
4554,9,0,18
4554,10,0,18
4554,11,0,18
4554,12,0,18
4554,13,0,18
4554,14,0,18
4554,15,0,18
4554,16,0,18
4554,17,0,18
4554,18,0,18
4554,19,0,18
4554,20,0,18
4554,21,0,18
4554,22,0,18
4554,23,0,18
4554,24,0,18
4555,0,0,24
4555,1,0,24
4555,2,0,24
4555,3,0,24
4555,4,0,24
4555,5,0,24
4555,6,0,24
4555,7,0,24
4555,8,0,24
4555,9,0,24
4555,10,0,24
4555,11,0,24
4555,12,0,24
4555,13,0,24
4555,14,0,24
4555,15,0,24
4555,16,0,24
4555,17,0,24
4555,18,0,24
4555,19,0,24
4555,20,0,24
4555,21,0,24
4555,22,0,24
4555,23,0,24
4555,24,0,24
4556,0,0,24
4556,1,0,24
4556,2,0,24
4556,3,0,24
